Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
200	-64.09522	0.0	-64.09522	-64.09522	1.0	-0.015093603	4.413057e-05	-0.01502772	-0.015212915	0.015194617	1496.2699	368.4436285495758
200	-28.862873	0.0	-28.862873	-28.862873	1.0	-0.015182933	3.7948903e-05	-0.015086597	-0.015237158	0.015300727	3643.9414	369.2306332588196
200	-71.10204	0.0	-71.10204	-71.10204	1.0	-0.015303358	5.589947e-05	-0.015163659	-0.01538621	0.015409439	5999.995	370.0076308250427
200	-46.369816	0.0	-46.369816	-46.369816	1.0	-0.015396278	5.2000854e-05	-0.015311274	-0.015535411	0.015519224	5089.5146	370.82834672927856
200	-29.73137	0.0	-29.73137	-29.73137	1.0	-0.015529865	2.9803274e-05	-0.01545433	-0.015591359	0.015629455	4516.376	371.6360261440277
200	-47.81779	0.0	-47.81779	-47.81779	1.0	-0.015641633	3.97094e-05	-0.015567107	-0.015702287	0.015738413	2507.9998	372.4508283138275
200	-52.61185	0.0	-52.61185	-52.61185	1.0	-0.015731905	3.088606e-05	-0.01563029	-0.015765991	0.015845768	2054.826	373.29911279678345
200	-32.69515	0.0	-32.69515	-32.69515	1.0	-0.015842047	5.1975883e-05	-0.015716106	-0.015973575	0.015954016	3779.582	374.13054513931274
200	-44.369873	0.0	-44.369873	-44.369873	1.0	-0.015973307	5.9729282e-05	-0.015888464	-0.016107721	0.016064348	4730.9297	374.92855882644653
200	-32.96714	0.0	-32.96714	-32.96714	1.0	-0.01605988	4.441221e-05	-0.015946157	-0.016147701	0.016174013	2772.702	375.73001289367676
200	-61.048763	0.0	-61.048763	-61.048763	1.0	-0.016161604	3.1619704e-05	-0.016063096	-0.016210003	0.016284786	4307.8384	376.5266160964966
200	-28.2871	0.0	-28.2871	-28.2871	1.0	-0.016287122	4.9095226e-05	-0.01615343	-0.016373187	0.016396062	3846.0222	377.3290512561798
200	-33.53877	0.0	-33.53877	-33.53877	1.0	-0.016399357	4.1743224e-05	-0.016314808	-0.016477233	0.01650607	2219.2202	378.14596462249756
200	-32.383217	0.0	-32.383217	-32.383217	1.0	-0.016505921	4.0949093e-05	-0.016394187	-0.016577343	0.016615508	2660.791	378.9272840023041
200	-38.350487	0.0	-38.350487	-38.350487	1.0	-0.016614147	5.3542797e-05	-0.01653371	-0.016772572	0.01672565	4735.259	379.6864426136017
200	-37.58109	0.0	-37.58109	-37.58109	1.0	-0.016719582	6.0240072e-05	-0.016605148	-0.01685722	0.016839264	6935.857	380.45285177230835
200	-44.84198	0.0	-44.84198	-44.84198	1.0	-0.016846066	3.5990364e-05	-0.016798535	-0.016917886	0.016953273	3726.9302	381.235089302063
200	-37.052197	0.0	-37.052197	-37.052197	1.0	-0.016969293	3.471904e-05	-0.016905557	-0.017028313	0.017067075	3189.0417	382.04144954681396
200	-30.922266	0.0	-30.922266	-30.922266	1.0	-0.017066836	4.2368538e-05	-0.01694955	-0.017154437	0.017181871	4144.713	382.8593294620514
200	-37.054314	0.0	-37.054314	-37.054314	1.0	-0.01717994	3.5354995e-05	-0.017107133	-0.017269697	0.017296476	3112.7688	383.6716375350952
