Episode	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
300	-0.08230968	0.0	-0.08230968	-0.08230968	1.0	-0.07543153	0.013320329	-0.01837394	-0.10132585	-0.07198074	0.017824793	-0.0068852305	-0.109871	-1.3658134	0.039512806	-1.2784953	-1.4999988	-0.197133	0.003961038	389.3082721233368
300	-0.03551584	0.0	-0.03551584	-0.03551584	1.0	-0.072787076	0.012386647	-0.026403837	-0.10070742	-0.062023185	0.016375847	-0.016426057	-0.09812209	-1.367204	0.046612717	-1.2534479	-1.5261108	-0.20167267	0.0041236617	389.86469078063965
300	-0.027390577	0.0	-0.027390577	-0.027390577	1.0	-0.0676578	0.014055321	-0.014229146	-0.09898864	-0.05413089	0.016709248	0.0031974036	-0.09810043	-1.3582423	0.04432944	-1.2508088	-1.5366603	-0.20427799	0.0027033163	390.44197487831116
300	-0.13886575	0.0	-0.13886575	-0.13886575	1.0	-0.06565639	0.015029624	-0.019974124	-0.09601523	-0.059065815	0.018115336	-0.014374737	-0.10132124	-1.371239	0.042275213	-1.266977	-1.5098004	-0.20189309	0.004117187	391.0510628223419
300	-0.107610926	0.0	-0.107610926	-0.107610926	1.0	-0.061460406	0.014778031	-0.009667582	-0.09438357	-0.066890836	0.017525597	-0.01185239	-0.11132902	-1.3707479	0.04556158	-1.2932688	-1.5344746	-0.19282854	0.003570924	391.6777482032776
300	-0.10322357	0.0	-0.10322357	-0.10322357	1.0	-0.06516057	0.014254661	-0.019884486	-0.09629488	-0.077283025	0.017568579	-0.028968513	-0.11078007	-1.3681144	0.04949977	-1.2715218	-1.624093	-0.18752652	0.003429839	392.27824902534485
300	-0.033021048	0.0	-0.033021048	-0.033021048	1.0	-0.068495	0.0154587	-0.017524432	-0.10150829	-0.08276853	0.017440131	-0.030640095	-0.12878874	-1.3699273	0.051541284	-1.2692583	-1.6388285	-0.19283748	0.004001215	392.90876269340515
300	-0.04896692	0.0	-0.04896692	-0.04896692	1.0	-0.07039108	0.015267137	-0.021168862	-0.10466833	-0.075822115	0.019932894	-0.026872579	-0.12371956	-1.3670453	0.042633593	-1.2674758	-1.5932865	-0.19827002	0.003326313	393.6283528804779
300	-0.032909926	0.0	-0.032909926	-0.032909926	1.0	-0.07296164	0.01478816	-0.021672947	-0.10553312	-0.06714201	0.018808568	-0.01694232	-0.113321275	-1.3670382	0.04013478	-1.2667325	-1.5205185	-0.19798157	0.0039608483	394.2363610267639
300	-0.026390241	0.0	-0.026390241	-0.026390241	1.0	-0.06979054	0.013883526	-0.022026658	-0.10360701	-0.056450166	0.017070653	-0.0116669	-0.09339119	-1.3669237	0.04535928	-1.2505326	-1.5202544	-0.20376025	0.003385222	394.8359851837158
300	-0.20241515	0.0	-0.20241515	-0.20241515	1.0	-0.06904434	0.014714909	-0.019497426	-0.10563307	-0.057914406	0.019323466	-0.009757745	-0.1103021	-1.3630226	0.038588498	-1.2562169	-1.4758286	-0.20147769	0.0035108998	395.43375158309937
300	-0.1395333	0.0	-0.1395333	-0.1395333	1.0	-0.06520114	0.016123975	-0.026404522	-0.10122279	-0.062221695	0.020747684	-0.022899391	-0.105987154	-1.3608665	0.041669726	-1.2581276	-1.4940629	-0.19839366	0.0033430783	396.0918221473694
300	-0.14996797	0.0	-0.14996797	-0.14996797	1.0	-0.064373806	0.015100764	-0.0207742	-0.10109642	-0.070473135	0.019232323	-0.023015661	-0.11748726	-1.3621427	0.035144802	-1.2792544	-1.486718	-0.19441195	0.003924561	396.6954040527344
300	-0.031289544	0.0	-0.031289544	-0.031289544	1.0	-0.06454588	0.013900033	-0.019021178	-0.09667335	-0.07536656	0.01816913	-0.034761168	-0.122398525	-1.3681965	0.041162044	-1.2733971	-1.5084497	-0.19829807	0.0030158344	397.2726984024048
300	-0.030217448	0.0	-0.030217448	-0.030217448	1.0	-0.067025825	0.014983995	-0.020966347	-0.104451396	-0.07599422	0.020463718	-0.025180576	-0.12612897	-1.3658913	0.045785684	-1.2438945	-1.5462332	-0.19159839	0.0035993643	397.8798749446869
300	-0.05276025	0.0	-0.05276025	-0.05276025	1.0	-0.06944536	0.016795484	-0.02134635	-0.111000635	-0.07317546	0.02102656	-0.02416621	-0.12664269	-1.3645537	0.04525599	-1.280884	-1.5440913	-0.19123001	0.0038687782	398.4823491573334
300	-0.24824436	0.0	-0.24824436	-0.24824436	1.0	-0.07617453	0.015947314	-0.029035198	-0.11887666	-0.07443208	0.020275278	-0.027280293	-0.12828888	-1.3700393	0.04923214	-1.2549525	-1.5976318	-0.18824334	0.0037921907	399.09749388694763
300	-0.07057455	0.0	-0.07057455	-0.07057455	1.0	-0.084608704	0.016642187	-0.025157236	-0.123312	-0.08023968	0.02087703	-0.008095542	-0.13696183	-1.3654387	0.051981635	-1.2583691	-1.554886	-0.1851229	0.00539972	399.78232526779175
300	-0.0377684	0.0	-0.0377684	-0.0377684	1.0	-0.08178824	0.019188596	-0.02522402	-0.12735814	-0.075328946	0.02312426	-0.007570156	-0.13355404	-1.3629639	0.0497301	-1.2607627	-1.5185236	-0.18978414	0.005617122	400.37670707702637
300	-0.037625294	0.0	-0.037625294	-0.037625294	1.0	-0.082980275	0.020263115	-0.022712193	-0.12440386	-0.07723605	0.02400228	-0.0074073076	-0.13793181	-1.3605475	0.036262758	-1.2709311	-1.45132	-0.18919569	0.00358406	400.97207522392273
300	-0.075114615	0.0	-0.075114615	-0.075114615	1.0	-0.07632232	0.015420477	-0.017869338	-0.11823567	-0.07208477	0.01786487	-0.00670096	-0.13450582	-1.3673952	0.049943753	-1.2284163	-1.4987262	-0.19875431	0.0045481585	401.5678243637085
300	-0.04235758	0.0	-0.04235758	-0.04235758	1.0	-0.07030088	0.015985066	-0.011914323	-0.10922641	-0.06946854	0.019712308	-0.006052345	-0.12851638	-1.3708252	0.042993624	-1.2798597	-1.4852929	-0.19962949	0.004066883	402.1776223182678
300	-0.060273547	0.0	-0.060273547	-0.060273547	1.0	-0.06494898	0.016081112	-0.00960473	-0.10874467	-0.068654925	0.019367592	-0.009557722	-0.12951602	-1.3658638	0.04325366	-1.279223	-1.6069331	-0.19945188	0.003943553	402.849485874176
300	-0.08396201	0.0	-0.08396201	-0.08396201	1.0	-0.06377715	0.014966355	-0.02615344	-0.10660856	-0.06936487	0.01896963	-0.026539408	-0.12935007	-1.3693378	0.048882883	-1.2593774	-1.5040544	-0.19842452	0.004042254	403.4602210521698
300	-0.14982867	0.0	-0.14982867	-0.14982867	1.0	-0.06381761	0.015738899	-0.026093915	-0.10723622	-0.0702308	0.019573107	-0.025811454	-0.13025272	-1.3648076	0.04419964	-1.2747719	-1.575905	-0.19443263	0.0031612641	404.0593798160553
300	-0.039810844	0.0	-0.039810844	-0.039810844	1.0	-0.074243225	0.014443937	-0.020275397	-0.11088816	-0.07927776	0.018086944	-0.024057433	-0.13785449	-1.365916	0.046659637	-1.2524793	-1.5008575	-0.18873042	0.004299577	404.64365553855896
300	-0.15072076	0.0	-0.15072076	-0.15072076	1.0	-0.08016606	0.015950078	-0.033179667	-0.11547216	-0.08148328	0.020245533	-0.026090425	-0.13891464	-1.3642931	0.035350543	-1.2483449	-1.4769969	-0.18230626	0.0051327134	405.2644956111908
330	-0.023684781	0.0	-0.023684781	-0.023684781	1.0	-0.07955746	0.016248085	-0.02674004	-0.10911528	-0.074683964	0.018658627	-0.02242415	-0.12256013	-1.3724133	0.064590104	-1.276307	-1.8575944	-0.19370814	0.003515393	428.09579491615295
330	-0.14451022	0.0	-0.14451022	-0.14451022	1.0	-0.07904996	0.017897272	-0.023856482	-0.11961827	-0.07023223	0.021070087	-0.016899304	-0.13457668	-1.3644216	0.04603503	-1.28245	-1.6573378	-0.19638643	0.003660107	428.645631313324
330	-0.06737168	0.0	-0.06737168	-0.06737168	1.0	-0.07281014	0.01607233	-0.017103106	-0.113407485	-0.060830202	0.01966543	-0.010374791	-0.12652358	-1.3615351	0.03827807	-1.241565	-1.4952673	-0.20432517	0.0031487357	429.20639157295227
330	-0.12582374	0.0	-0.12582374	-0.12582374	1.0	-0.06302253	0.017005065	-0.00959759	-0.109758176	-0.058211803	0.020558422	-0.009133747	-0.11437453	-1.3669786	0.041447878	-1.2493609	-1.4912865	-0.2024554	0.0050335187	429.77221846580505
330	-0.06629422	0.0	-0.06629422	-0.06629422	1.0	-0.06410507	0.016491951	-0.017779654	-0.09706806	-0.06919038	0.018835565	-0.020786472	-0.11500545	-1.3661474	0.043211948	-1.2735293	-1.5289979	-0.18849479	0.004811271	430.371027469635
330	-0.03787717	0.0	-0.03787717	-0.03787717	1.0	-0.06615339	0.018623676	-0.01642626	-0.10840834	-0.08161223	0.021433618	-0.03139925	-0.14053696	-1.3650911	0.043332685	-1.2571595	-1.500569	-0.18780597	0.00402897	431.5651547908783
330	-0.05397737	0.0	-0.05397737	-0.05397737	1.0	-0.07455486	0.016656343	-0.020975832	-0.119956456	-0.079067014	0.01988071	-0.021535806	-0.13178056	-1.3609698	0.042530052	-1.2642932	-1.5093933	-0.18937814	0.0036027404	432.2042999267578
330	-0.12890607	0.0	-0.12890607	-0.12890607	1.0	-0.08041705	0.016450569	-0.028852776	-0.12278235	-0.07260096	0.020740213	-0.017382188	-0.12264003	-1.3711953	0.050358802	-1.2601935	-1.663761	-0.18827213	0.0040915925	432.84246921539307
330	-0.065236405	0.0	-0.065236405	-0.065236405	1.0	-0.08424568	0.014419794	-0.039247	-0.1179869	-0.06937337	0.017637437	-0.031886525	-0.11600678	-1.3654423	0.044795822	-1.261629	-1.6079599	-0.18631546	0.0049037077	433.45802116394043
330	-0.07470431	0.0	-0.07470431	-0.07470431	1.0	-0.07909252	0.017481262	-0.025413495	-0.12458604	-0.063839935	0.019483512	-0.008200732	-0.1204578	-1.3702183	0.050533056	-1.2685575	-1.5919269	-0.19889098	0.0029088922	434.0562279224396
330	-0.056184575	0.0	-0.056184575	-0.056184575	1.0	-0.07535932	0.017102106	-0.026379924	-0.11744383	-0.07033637	0.02168834	-0.008161913	-0.118674286	-1.3646528	0.03965798	-1.2727205	-1.4966241	-0.19415417	0.004213498	434.64225935935974
330	-0.0036139588	0.0	-0.0036139588	-0.0036139588	1.0	-0.063847676	0.016414689	-0.021428432	-0.102805704	-0.06538114	0.019475322	-0.009304836	-0.11668874	-1.3715466	0.05075345	-1.2758225	-1.6181186	-0.20479792	0.003028104	435.2397916316986
330	-0.17751755	0.0	-0.17751755	-0.17751755	1.0	-0.059842695	0.015141992	-0.011142801	-0.096004225	-0.06995252	0.018557156	-0.02065331	-0.11054143	-1.3740991	0.045981422	-1.281	-1.5238813	-0.19559854	0.0046427716	435.83973813056946
330	-0.076772936	0.0	-0.076772936	-0.076772936	1.0	-0.062486812	0.016152525	-0.022819806	-0.10563402	-0.078841545	0.020246936	-0.032632604	-0.12473452	-1.3630874	0.049678084	-1.2700309	-1.5517467	-0.18718238	0.004398264	436.4755244255066
330	-0.031081015	0.0	-0.031081015	-0.031081015	1.0	-0.06804459	0.018362496	-0.007808815	-0.111532904	-0.07787627	0.022213178	-0.017992567	-0.126147	-1.3628259	0.048041444	-1.2634321	-1.4852761	-0.19384536	0.0025748338	437.0647394657135
330	-0.035330486	0.0	-0.035330486	-0.035330486	1.0	-0.07490854	0.016505793	-0.013392603	-0.10866025	-0.07312545	0.02086236	-0.014556132	-0.12107858	-1.3710617	0.042193584	-1.2616719	-1.5350193	-0.19553497	0.003709516	437.6527578830719
330	-0.061145112	0.0	-0.061145112	-0.061145112	1.0	-0.07669863	0.019219825	-0.017135253	-0.118187845	-0.06623015	0.021890739	-0.010733997	-0.11539801	-1.3659031	0.041727014	-1.2792914	-1.5019647	-0.19282638	0.0043557296	438.24740266799927
330	-0.031388342	0.0	-0.031388342	-0.031388342	1.0	-0.076569445	0.017380796	-0.03195982	-0.12049318	-0.06360398	0.020943906	-0.014784392	-0.118054144	-1.3653413	0.04949152	-1.2222615	-1.497727	-0.19192404	0.0040859687	438.8592917919159
330	-0.046329632	0.0	-0.046329632	-0.046329632	1.0	-0.077826776	0.01696201	-0.031648714	-0.12098222	-0.07150844	0.020680722	-0.02885878	-0.12454319	-1.3680415	0.037936773	-1.2905883	-1.4735975	-0.19122817	0.0030276887	439.49054312705994
330	-0.0666795	0.0	-0.0666795	-0.0666795	1.0	-0.075947836	0.02044337	-0.015283084	-0.11923945	-0.07931867	0.021569716	-0.01631894	-0.13167155	-1.3629199	0.038613245	-1.2703195	-1.4601134	-0.19150051	0.0049879374	440.0845386981964
330	-0.04190351	0.0	-0.04190351	-0.04190351	1.0	-0.06855273	0.017754972	-0.010056498	-0.10236164	-0.07535026	0.02178814	-0.022422625	-0.12704435	-1.3710911	0.0549433	-1.2327368	-1.5613027	-0.19528054	0.005364067	440.69679832458496
330	-0.05655185	0.0	-0.05655185	-0.05655185	1.0	-0.072054595	0.019310834	-0.00952385	-0.115450695	-0.07998915	0.022743208	-0.021031458	-0.13970897	-1.3641675	0.0400579	-1.2718207	-1.5477719	-0.18568574	0.004685853	441.9525046348572
330	-0.030840682	0.0	-0.030840682	-0.030840682	1.0	-0.07937963	0.017068828	-0.017037386	-0.11406486	-0.07924439	0.02182142	-0.024500009	-0.12981424	-1.3704712	0.049091585	-1.2436739	-1.5735304	-0.18821722	0.004089025	442.56532287597656
330	-0.09834174	0.0	-0.09834174	-0.09834174	1.0	-0.08129651	0.019043952	-0.037495308	-0.12818934	-0.07200061	0.022911768	-0.027700933	-0.13310295	-1.3708745	0.041989174	-1.2847686	-1.5458006	-0.19159292	0.0038091813	443.17921447753906
330	-0.041705213	0.0	-0.041705213	-0.041705213	1.0	-0.07818531	0.018647615	-0.027557243	-0.12564544	-0.06695694	0.022231625	-0.021092596	-0.127555	-1.3689252	0.047225304	-1.2573047	-1.5207585	-0.20107093	0.003241329	443.82032680511475
330	-0.040582042	0.0	-0.040582042	-0.040582042	1.0	-0.06814817	0.019754943	-0.011916539	-0.11852083	-0.057411455	0.024546778	-0.0039272066	-0.11871702	-1.3695806	0.046084363	-1.2709283	-1.5196956	-0.20334941	0.004615639	444.4031255245209
330	-0.2475265	0.0	-0.2475265	-0.2475265	1.0	-0.06254439	0.018708302	-0.008542502	-0.113969736	-0.06231548	0.021634396	-0.0075824894	-0.12259526	-1.3633145	0.038390286	-1.2637683	-1.5397636	-0.19458011	0.004675499	445.0180857181549
330	-0.12033635	0.0	-0.12033635	-0.12033635	1.0	-0.06298348	0.01721392	-0.015903827	-0.10164054	-0.07628618	0.020607835	-0.029831316	-0.13339168	-1.3614001	0.048666317	-1.2805839	-1.6384324	-0.18122166	0.0035308823	445.61311507225037
360	-0.061515413	0.0	-0.061515413	-0.061515413	1.0	-0.067077965	0.017902125	-0.009204351	-0.10421684	-0.08383711	0.021623569	-0.01893787	-0.13266186	-1.3656666	0.04538126	-1.280388	-1.5445076	-0.1911301	0.002855182	468.68456196784973
360	-0.033651054	0.0	-0.033651054	-0.033651054	1.0	-0.071814544	0.021472197	-0.00898184	-0.11846784	-0.07835658	0.026605265	-0.0091057755	-0.13232686	-1.3644695	0.044999097	-1.2728722	-1.4909302	-0.19504383	0.0039495807	469.238600730896
360	-0.06525501	0.0	-0.06525501	-0.06525501	1.0	-0.073284715	0.018758647	-0.00552819	-0.10714081	-0.06063041	0.021777384	0.0072620045	-0.114652194	-1.3699065	0.040472306	-1.2641219	-1.5097736	-0.19995797	0.004046063	470.34184646606445
360	-0.14833722	0.0	-0.14833722	-0.14833722	1.0	-0.07025106	0.018362537	-0.014532072	-0.10398359	-0.05812753	0.0209409	-0.005413616	-0.10640794	-1.3613087	0.039060146	-1.27109	-1.4924601	-0.19452503	0.004171188	470.9043905735016
360	-0.034466207	0.0	-0.034466207	-0.034466207	1.0	-0.06864899	0.018524973	-0.029589418	-0.114453234	-0.07072299	0.020908782	-0.028400555	-0.12913086	-1.3639891	0.040136345	-1.2719995	-1.480921	-0.18736726	0.0047273273	471.4657757282257
360	-0.064870454	0.0	-0.064870454	-0.064870454	1.0	-0.06859237	0.017067552	-0.0111710625	-0.10205013	-0.07933464	0.018283924	-0.03198471	-0.11887959	-1.365142	0.042889494	-1.2348379	-1.518292	-0.18967488	0.0042211437	472.073814868927
360	-0.052193508	0.0	-0.052193508	-0.052193508	1.0	-0.06726315	0.017397132	-0.012316843	-0.111872576	-0.07792369	0.019821709	-0.03160939	-0.12925328	-1.3546649	0.046484105	-1.2450002	-1.6148943	-0.1943443	0.0035893833	472.68428349494934
360	-0.04909332	0.0	-0.04909332	-0.04909332	1.0	-0.066539414	0.017457645	-0.015399336	-0.11104622	-0.07275632	0.019515371	-0.034374565	-0.12430566	-1.3592451	0.039581265	-1.277162	-1.5159793	-0.20030338	0.004604109	473.30443143844604
360	-0.029617276	0.0	-0.029617276	-0.029617276	1.0	-0.06645017	0.01948406	-0.0067494134	-0.11021112	-0.064147085	0.021209668	-0.0040493393	-0.11549851	-1.3645737	0.038831323	-1.2668223	-1.494101	-0.19862427	0.0030732704	473.9428884983063
360	-0.035538223	0.0	-0.035538223	-0.035538223	1.0	-0.069513135	0.018687796	-0.017046534	-0.10269751	-0.06357238	0.022057712	-0.02065082	-0.11355096	-1.3628228	0.038653642	-1.2844182	-1.4786205	-0.19647536	0.0038365633	474.5944254398346
360	-0.18415546	0.0	-0.18415546	-0.18415546	1.0	-0.07012521	0.01728882	-0.019052468	-0.11083328	-0.06290613	0.019046899	-0.02204214	-0.12202269	-1.3675418	0.038714472	-1.2853156	-1.5069124	-0.19695434	0.0034984236	475.1853139400482
360	-0.23030326	0.0	-0.23030326	-0.23030326	1.0	-0.071807176	0.018598601	-0.014533108	-0.11251385	-0.06809272	0.023126928	-0.006797429	-0.12809329	-1.3663905	0.04130531	-1.287351	-1.4826323	-0.19333068	0.0036571894	475.82012462615967
360	-0.19276844	0.0	-0.19276844	-0.19276844	1.0	-0.06959839	0.019666255	-0.015153145	-0.11497486	-0.072467595	0.022891985	-0.012806235	-0.120848134	-1.3675737	0.046413805	-1.2625452	-1.5417881	-0.19346713	0.004038481	476.4339106082916
360	-0.053669162	0.0	-0.053669162	-0.053669162	1.0	-0.071206614	0.018778557	-0.02051987	-0.11371646	-0.07786448	0.021211836	-0.0342071	-0.13869272	-1.3631653	0.04917377	-1.260753	-1.5441126	-0.18990809	0.004898083	477.0508954524994
360	-0.07558821	0.0	-0.07558821	-0.07558821	1.0	-0.074894145	0.016994197	-0.026934166	-0.10537622	-0.07812253	0.01965215	-0.03359019	-0.118033476	-1.3670981	0.03593458	-1.2699499	-1.4783047	-0.18798807	0.0047058184	477.7018427848816
360	-0.027878419	0.0	-0.027878419	-0.027878419	1.0	-0.07639134	0.019589923	-0.025823083	-0.11136106	-0.077696815	0.02246406	-0.02152874	-0.12212928	-1.3648001	0.045741275	-1.2505368	-1.5728277	-0.19068904	0.0039007433	478.31701588630676
360	-0.021607932	0.0	-0.021607932	-0.021607932	1.0	-0.07955159	0.018472431	-0.02351266	-0.12252929	-0.07701229	0.0223179	-0.017740756	-0.13770917	-1.3692472	0.042904045	-1.2974213	-1.5551773	-0.19427216	0.004261625	478.9364683628082
360	-0.2290728	0.0	-0.2290728	-0.2290728	1.0	-0.0716463	0.020460894	-0.022665102	-0.118058264	-0.06340276	0.020367134	-0.01696405	-0.10965462	-1.3594549	0.0405396	-1.2588506	-1.4772171	-0.20156787	0.0046240287	479.622670173645
360	-0.05702877	0.0	-0.05702877	-0.05702877	1.0	-0.06820356	0.01965427	-0.013225213	-0.11284054	-0.061202507	0.021218749	0.0062668417	-0.10502057	-1.3746967	0.049650557	-1.2636173	-1.549431	-0.20280804	0.004739762	480.23049092292786
360	-0.044458497	0.0	-0.044458497	-0.044458497	1.0	-0.064075276	0.017137768	-0.020260777	-0.09624416	-0.0638766	0.020114161	-0.019687375	-0.10585785	-1.3660765	0.042237837	-1.2844774	-1.5505587	-0.2006055	0.0032548911	480.83420395851135
360	-0.067457944	0.0	-0.067457944	-0.067457944	1.0	-0.065362826	0.019593094	-0.017528178	-0.10833716	-0.07040549	0.023329653	-0.028088994	-0.14484222	-1.3622015	0.042551056	-1.276695	-1.5130779	-0.19255602	0.0053001433	481.417542219162
360	-0.030806316	0.0	-0.030806316	-0.030806316	1.0	-0.062305246	0.019153697	-0.010093421	-0.10448782	-0.07150178	0.022610066	-0.008836735	-0.12259731	-1.36947	0.043728612	-1.2578048	-1.5290091	-0.19220787	0.0030626513	482.0354437828064
360	-0.030813225	0.0	-0.030813225	-0.030813225	1.0	-0.0704077	0.018203883	-0.03356897	-0.10292282	-0.07898439	0.022275213	-0.03943446	-0.12859789	-1.3613747	0.04279438	-1.2885053	-1.5091164	-0.19369148	0.004369812	482.6625599861145
360	-0.05262431	0.0	-0.05262431	-0.05262431	1.0	-0.07131797	0.018091861	-0.022669157	-0.11379406	-0.07224525	0.022201717	-0.03161644	-0.123146616	-1.3631797	0.037287947	-1.2708399	-1.4752378	-0.19691893	0.003472897	483.31881189346313
360	-0.1008317	0.0	-0.1008317	-0.1008317	1.0	-0.07284176	0.01667864	-0.038695414	-0.11490228	-0.06721103	0.0209974	-0.023322951	-0.12243406	-1.3642334	0.043142248	-1.2405556	-1.5121052	-0.19640562	0.0040766066	483.9518973827362
360	-0.0832564	0.0	-0.0832564	-0.0832564	1.0	-0.07373498	0.017330857	-0.016197816	-0.121353194	-0.06753945	0.023795968	0.0044674706	-0.14308585	-1.3611465	0.042846378	-1.2674296	-1.5185581	-0.1893216	0.004568536	485.25321912765503
360	-0.09068209	0.0	-0.09068209	-0.09068209	1.0	-0.07413628	0.018627457	-0.012879803	-0.12536612	-0.07827098	0.02407006	-2.4961308e-05	-0.15411898	-1.3663946	0.046134673	-1.256141	-1.6569605	-0.19221602	0.0044356086	486.4662973880768
390	-0.055620447	0.0	-0.055620447	-0.055620447	1.0	-0.07530603	0.018909989	-0.02411254	-0.12204117	-0.07861446	0.023339	-0.027696133	-0.14336777	-1.3692659	0.043160424	-1.2886852	-1.4914527	-0.19085965	0.005382974	509.6129455566406
390	-0.077906415	0.0	-0.077906415	-0.077906415	1.0	-0.07393196	0.019834165	-0.020480482	-0.12232915	-0.074324876	0.025174737	-0.022569204	-0.13884214	-1.3695858	0.04234836	-1.2798257	-1.539412	-0.19272977	0.0041603437	510.2445020675659
390	-0.10670261	0.0	-0.10670261	-0.10670261	1.0	-0.07302072	0.017429171	-0.017512435	-0.11374279	-0.070437245	0.019364776	-0.032319292	-0.122029275	-1.3722229	0.042131983	-1.266662	-1.524695	-0.19683139	0.004725501	510.85230684280396
390	-0.09808725	0.0	-0.09808725	-0.09808725	1.0	-0.078999996	0.01773105	-0.039129674	-0.12635192	-0.07496541	0.021096345	-0.036789004	-0.13847156	-1.3619229	0.038736332	-1.277269	-1.4579672	-0.18868181	0.0042904876	511.46617221832275
390	-0.10701769	0.0	-0.10701769	-0.10701769	1.0	-0.07144129	0.020846441	-0.015070999	-0.1154308	-0.068948984	0.023170376	-0.014965642	-0.12783204	-1.3644644	0.040265635	-1.2800219	-1.5082153	-0.19602048	0.003379857	512.1510400772095
390	-0.050572056	0.0	-0.050572056	-0.050572056	1.0	-0.07362806	0.020942992	-0.00088131474	-0.11512239	-0.07528373	0.022418085	0.005265504	-0.12794763	-1.3636785	0.048570994	-1.2422007	-1.5952024	-0.19690311	0.0041193916	512.7536544799805
390	-0.04989301	0.0	-0.04989301	-0.04989301	1.0	-0.067072034	0.022655144	-0.0053129517	-0.12620345	-0.07185179	0.02425216	-0.025896229	-0.14318363	-1.3696262	0.040078714	-1.2513831	-1.4831733	-0.19837451	0.0033744997	513.3606853485107
390	-0.049838144	0.0	-0.049838144	-0.049838144	1.0	-0.06640281	0.018373264	-0.028861336	-0.12640157	-0.06899459	0.021182984	-0.027385874	-0.13367735	-1.365869	0.041384485	-1.2663856	-1.4822809	-0.1930296	0.004840116	513.9574525356293
