Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
200	-31.535187	0.0	-31.535187	-31.535187	1.0	-0.009462282	4.487021e-05	-0.009355107	-0.0095383115	0.009538759	4818.305	279.65802907943726
200	-34.23638	0.0	-34.23638	-34.23638	1.0	-0.009544625	3.186738e-05	-0.009459894	-0.0095821675	0.009618626	4665.418	280.42652225494385
200	-29.470636	0.0	-29.470636	-29.470636	1.0	-0.009611875	2.852937e-05	-0.009542259	-0.009658867	0.009696866	1735.1411	281.18923234939575
200	-51.166138	0.0	-51.166138	-51.166138	1.0	-0.009698036	4.339205e-05	-0.009638214	-0.009776267	0.009775919	3396.2954	282.0170841217041
200	-42.792683	0.0	-42.792683	-42.792683	1.0	-0.009778194	4.2474487e-05	-0.009690591	-0.009857623	0.009856046	4513.15	282.76810693740845
200	-32.939613	0.0	-32.939613	-32.939613	1.0	-0.009848852	2.8833285e-05	-0.009803791	-0.009899641	0.009935125	2088.1353	283.5319230556488
200	-42.14139	0.0	-42.14139	-42.14139	1.0	-0.00992293	3.19198e-05	-0.00988393	-0.010006826	0.010013106	1870.5392	284.35680079460144
200	-36.868652	0.0	-36.868652	-36.868652	1.0	-0.009993074	4.0207175e-05	-0.009903235	-0.010058453	0.010090989	2736.7856	285.0863869190216
200	-55.795677	0.0	-55.795677	-55.795677	1.0	-0.010073089	3.7196434e-05	-0.009998508	-0.010136655	0.010169632	3867.3696	285.7999279499054
200	-39.540955	0.0	-39.540955	-39.540955	1.0	-0.010157075	3.7918395e-05	-0.01010176	-0.010216422	0.010249821	4918.4077	286.6079173088074
200	-34.2287	0.0	-34.2287	-34.2287	1.0	-0.010243439	3.1219377e-05	-0.010176951	-0.010296151	0.010329861	2881.7168	287.3407566547394
200	-33.546124	0.0	-33.546124	-33.546124	1.0	-0.01033671	3.286018e-05	-0.0102773495	-0.010403168	0.010409192	2073.2185	288.0893654823303
200	-33.671383	0.0	-33.671383	-33.671383	1.0	-0.010393846	4.4866607e-05	-0.010314561	-0.010478389	0.0104898745	4811.369	288.89456963539124
200	-39.64734	0.0	-39.64734	-39.64734	1.0	-0.01048428	4.1917356e-05	-0.010405517	-0.010575114	0.01057031	3131.4973	289.62366485595703
200	-28.865396	0.0	-28.865396	-28.865396	1.0	-0.010567477	4.1398638e-05	-0.0104810465	-0.0106261	0.010650591	2998.6348	290.3499045372009
200	-33.341713	0.0	-33.341713	-33.341713	1.0	-0.010634075	4.0205374e-05	-0.010536049	-0.010703624	0.010731264	3955.7632	291.1826288700104
200	-31.71622	0.0	-31.71622	-31.71622	1.0	-0.010734291	4.0057097e-05	-0.010641258	-0.01080627	0.0108121745	3165.9727	291.91578912734985
200	-28.670563	0.0	-28.670563	-28.670563	1.0	-0.010796662	5.030527e-05	-0.01071505	-0.0108999545	0.010892377	2199.7915	292.6671245098114
200	-29.294939	0.0	-29.294939	-29.294939	1.0	-0.01086559	3.1884923e-05	-0.010776291	-0.010908106	0.010971691	2067.4673	293.4912006855011
200	-33.1564	0.0	-33.1564	-33.1564	1.0	-0.010954905	3.3431967e-05	-0.010855111	-0.010993906	0.011051155	3020.601	294.23495078086853
200	-46.075027	0.0	-46.075027	-46.075027	1.0	-0.0110400645	3.845691e-05	-0.010974152	-0.011102541	0.011131035	3232.5452	294.982994556427
200	-32.74486	0.0	-32.74486	-32.74486	1.0	-0.011131762	3.206562e-05	-0.011056993	-0.011204093	0.01121048	2276.4636	295.81177496910095
200	-36.855225	0.0	-36.855225	-36.855225	1.0	-0.011185588	3.3987624e-05	-0.011117119	-0.0112389745	0.011289841	2246.7424	296.55300283432007
200	-32.6631	0.0	-32.6631	-32.6631	1.0	-0.011298167	3.7739723e-05	-0.011190062	-0.01134275	0.011371482	5816.0947	297.2984321117401
200	-33.532883	0.0	-33.532883	-33.532883	1.0	-0.011360278	3.4799596e-05	-0.011296217	-0.011419578	0.011453553	3885.5317	298.111563205719
200	-31.561768	0.0	-31.561768	-31.561768	1.0	-0.011426505	4.5825196e-05	-0.011352867	-0.011505779	0.011536599	3375.8643	298.8326361179352
200	-42.44975	0.0	-42.44975	-42.44975	1.0	-0.011537015	2.6484615e-05	-0.011488805	-0.011589248	0.011619562	3191.4502	299.5416874885559
200	-31.9744	0.0	-31.9744	-31.9744	1.0	-0.0116147725	2.894916e-05	-0.011560409	-0.011657045	0.011701503	1879.7405	300.35049629211426
200	-35.70543	0.0	-35.70543	-35.70543	1.0	-0.011682084	3.145009e-05	-0.011624489	-0.011732096	0.011782275	1702.9623	301.0856077671051
200	-27.563345	0.0	-27.563345	-27.563345	1.0	-0.011769412	3.2357453e-05	-0.011701952	-0.011839639	0.011861477	1435.6819	301.82161355018616
200	-40.622658	0.0	-40.622658	-40.622658	1.0	-0.011841738	3.071732e-05	-0.011780773	-0.011912183	0.011941373	3459.0952	302.6297023296356
200	-28.715569	0.0	-28.715569	-28.715569	1.0	-0.011955534	3.19052e-05	-0.011925964	-0.012037106	0.012020877	2174.8787	303.4078962802887
200	-29.70231	0.0	-29.70231	-29.70231	1.0	-0.012017557	3.4599016e-05	-0.0119601805	-0.012079072	0.01210181	3768.4778	304.1578104496002
200	-33.2691	0.0	-33.2691	-33.2691	1.0	-0.01209444	3.6183596e-05	-0.012019951	-0.012157274	0.012184015	3787.168	304.996328830719
200	-32.707382	0.0	-32.707382	-32.707382	1.0	-0.012189725	3.8833994e-05	-0.012131847	-0.012282991	0.012266533	2842.0754	305.7428467273712
200	-29.7521	0.0	-29.7521	-29.7521	1.0	-0.012255974	4.9589533e-05	-0.012141691	-0.012366069	0.012348444	2049.6978	306.4946196079254
200	-30.476488	0.0	-30.476488	-30.476488	1.0	-0.012350887	3.763843e-05	-0.012268024	-0.012430187	0.012431264	3530.2314	307.31927251815796
200	-33.1428	0.0	-33.1428	-33.1428	1.0	-0.012424366	2.9534163e-05	-0.012359634	-0.012463709	0.012514173	2913.1292	308.0469844341278
200	-36.416862	0.0	-36.416862	-36.416862	1.0	-0.012519114	4.3647757e-05	-0.012451298	-0.012613868	0.012599631	5874.8545	308.7744963169098
200	-32.376057	0.0	-32.376057	-32.376057	1.0	-0.012599472	4.5858564e-05	-0.012472613	-0.012682028	0.012683751	1643.3954	309.59623622894287
200	-35.095318	0.0	-35.095318	-35.095318	1.0	-0.01267922	2.6829044e-05	-0.012627705	-0.012733753	0.01276674	1666.6196	310.33481764793396
200	-32.750847	0.0	-32.750847	-32.750847	1.0	-0.012755244	4.6226e-05	-0.0126816705	-0.012826884	0.012849643	2372.8457	311.08774185180664
200	-28.147005	0.0	-28.147005	-28.147005	1.0	-0.012852466	2.5037169e-05	-0.01279771	-0.012890044	0.012931542	1716.6373	311.91866874694824
200	-41.451313	0.0	-41.451313	-41.451313	1.0	-0.01292	3.0462568e-05	-0.012857571	-0.012965316	0.013012766	1736.9165	312.6534044742584
200	-29.855644	0.0	-29.855644	-29.855644	1.0	-0.0130262785	2.9128447e-05	-0.01299419	-0.013095219	0.013093894	2404.7969	313.3851270675659
200	-31.431194	0.0	-31.431194	-31.431194	1.0	-0.013078149	4.6266403e-05	-0.012993557	-0.013170115	0.013175232	2198.9414	314.19840931892395
200	-29.120869	0.0	-29.120869	-29.120869	1.0	-0.013168669	3.0071798e-05	-0.013122948	-0.013240088	0.013258167	4044.642	314.9506697654724
